ORIGIN	DESTINATION	TIME_MIN	DISTANCE_METER
D_00129	D_00191	29.103	20222
D_00129	D_00085	17.715	13085
D_00129	D_00052	19.174	9296
D_00129	D_00081	21.300	13731
D_00129	D_00195	28.513	22405
D_00129	D_00184	26.403	22849
D_00129	D_00297	19.713	9691
D_00129	D_00006	19.914	9296
D_00129	D_00101	13.218	5245
D_00129	D_00005	11.061	6167
D_00129	D_00057	21.195	9924
D_00129	D_00093	19.669	12488
D_00129	D_00145	24.132	18358
D_00129	D_00198	14.582	9590
D_00129	D_00288	20.718	11839
D_00129	D_00192	28.866	19274
D_00129	D_00017	11.697	6507
D_00129	D_00036	20.835	12281
D_00129	D_00204	9.165	3310
D_00129	D_00043	14.972	6987
D_00129	D_00252	13.311	10734
D_00129	D_00122	11.095	3574
D_00129	D_00102	7.338	2036
D_00129	D_00181	28.548	19754
D_00129	D_00197	28.039	23548
D_00129	D_00126	5.883	2504
D_00129	D_00023	10.911	6078
D_00129	D_00146	24.776	20277
D_00129	D_00008	17.472	8635
D_00129	D_00164	28.134	21228
D_00129	D_00285	14.361	9686
D_00129	D_00134	9.049	3996
D_00129	D_00080	15.407	11620
D_00129	D_00207	17.199	11682
D_00129	D_00219	12.722	5244
D_00129	D_00173	29.156	15313
D_00129	D_00109	9.488	3968
D_00129	D_00257	23.890	18944
D_00129	D_00132	2.212	463
D_00129	D_00003	18.977	11647
D_00129	D_00185	28.752	24491
D_00129	D_00087	16.776	12549
D_00129	D_00140	26.607	20824
D_00129	D_00250	22.096	16082
D_00129	D_00203	13.754	10486
D_00129	D_00243	11.351	8634
D_00129	D_00034	16.778	9101
D_00129	D_00287	19.187	8019
D_00129	D_00098	11.370	4326
D_00129	D_00070	16.542	11179
D_00129	D_00274	22.328	16959
D_00129	D_00213	13.332	10235
D_00129	D_00254	18.823	13929
D_00129	D_00258	26.914	20830
D_00129	D_00298	16.762	10834
D_00129	D_00277	22.768	15985
D_00129	D_00025	10.171	5642
D_00129	D_00096	21.937	14081
D_00129	D_00073	16.238	10631
D_00129	D_00037	20.597	12394
D_00129	D_00124	6.893	2330
D_00129	D_00086	15.626	10389
D_00129	D_00273	25.604	20003
D_00129	D_00209	8.159	3219
D_00129	D_00289	18.480	11410
D_00129	D_00300	15.843	10462
D_00129	D_00224	10.027	3520
D_00129	D_00108	5.419	2783
D_00129	D_00228	15.346	8935
D_00129	D_00270	18.061	12567
D_00129	D_00115	11.135	6432
D_00129	D_00154	23.265	18137
D_00129	D_00089	18.239	13720
D_00129	D_00026	18.604	9201
D_00129	D_00272	16.701	12684
D_00129	D_00056	11.907	6474
D_00129	D_00029	18.408	11601
D_00129	D_00229	12.121	9081
D_00129	D_00233	15.313	11716
D_00129	D_00071	23.297	14799
D_00129	D_00024	19.561	12097
D_00129	D_00220	7.981	3550
D_00129	D_00160	27.103	19606
D_00129	D_00068	22.730	14400
D_00129	D_00144	23.168	16269
D_00129	D_00035	18.364	11505
D_00129	D_00040	19.798	11672
D_00129	D_00011	12.976	6756
D_00129	D_00211	14.416	5685
D_00129	D_00222	12.396	9705
D_00129	D_00218	12.112	9255
D_00129	D_00247	14.353	9878
D_00129	D_00127	7.735	3191
D_00129	D_00033	18.479	11562
D_00129	D_00048	17.756	11326
D_00129	D_00175	29.786	22794
D_00129	D_00158	22.417	15469
D_00129	D_00066	20.654	15255
D_00129	D_00055	17.825	8602
D_00129	Depot	19.287	9431
D_00129	D_00223	11.253	4677
D_00129	D_00168	28.708	15171
D_00129	D_00049	18.390	9026
D_00020	D_00139	25.096	15763
D_00020	D_00117	17.777	12303
D_00020	D_00088	18.689	8706
D_00020	D_00214	21.440	9490
D_00020	D_00267	24.917	12519
D_00020	D_00269	25.302	21865
D_00020	D_00156	28.048	16038
D_00020	D_00264	27.262	22882
D_00020	D_00239	27.833	13243
D_00020	D_00235	31.445	27841
D_00020	D_00074	22.697	11172
D_00020	D_00226	27.306	13656
D_00020	D_00251	29.221	13890
D_00020	D_00059	20.227	9945
D_00020	D_00151	25.964	15177
D_00020	D_00012	12.204	5748
D_00020	D_00286	18.442	8349
D_00020	D_00266	28.062	23431
D_00020	D_00044	12.315	5610
D_00020	D_00019	11.016	5246
D_00020	D_00121	26.770	15712
D_00020	D_00094	18.732	9117
D_00020	D_00014	10.248	4161
D_00020	D_00112	17.446	11810
D_00020	D_00200	24.441	10700
D_00020	D_00268	21.163	20067
D_00020	D_00010	8.082	3601
D_00020	D_00128	14.607	10350
D_00020	D_00120	13.104	9762
D_00020	D_00099	21.547	12930
D_00020	D_00083	17.703	8588
D_00020	D_00013	10.414	4945
D_00020	D_00280	29.051	23907
D_00020	D_00201	28.014	11434
D_00020	D_00260	25.807	13032
D_00020	D_00180	13.319	7745
D_00020	D_00062	15.612	7646
D_00020	D_00032	9.008	2991
D_00020	D_00283	18.344	8300
D_00020	D_00143	29.749	22996
D_00020	D_00163	23.821	19300
D_00020	D_00271	21.261	20037
D_00020	D_00293	17.315	7391
D_00020	D_00183	14.551	8435
D_00020	D_00275	21.837	20340
D_00020	D_00082	19.865	9674
D_00020	D_00162	23.652	14895
D_00020	D_00259	30.737	34021
D_00020	D_00130	18.382	12092
D_00020	D_00031	10.652	4328
D_00020	D_00159	22.428	14252
D_00020	D_00106	12.736	9387
D_00020	D_00166	26.428	20242
D_00020	D_00135	14.250	9832
D_00020	D_00054	9.645	4370
D_00020	D_00015	11.549	5565
D_00020	D_00069	24.084	11830
D_00020	D_00238	25.068	11198
D_00020	D_00248	27.065	13650
D_00020	D_00187	11.297	6917
D_00020	D_00150	25.938	20186
D_00020	D_00009	10.418	4351
D_00020	D_00253	29.880	27098
D_00020	D_00018	12.275	4778
D_00020	D_00189	13.687	11493
D_00020	D_00217	20.240	8568
D_00020	D_00095	21.536	9375
D_00020	D_00103	21.612	9279
D_00020	D_00047	6.756	2715
D_00020	D_00242	33.700	16927
D_00020	D_00169	16.132	14189
D_00020	D_00291	21.440	9729
D_00020	D_00255	25.833	12785
D_00020	D_00142	24.005	19861
D_00020	D_00161	24.495	19394
D_00020	D_00262	31.942	25188
D_00020	D_00202	27.217	11491
D_00020	D_00292	19.792	8955
D_00020	D_00215	20.972	9106
D_00020	D_00061	22.313	11238
D_00020	D_00279	23.731	21038
D_00020	D_00165	29.879	19749
D_00020	D_00299	17.910	7753
D_00020	D_00208	23.513	10083
D_00020	D_00241	35.944	18029
D_00020	D_00097	23.636	11908
D_00020	D_00072	17.553	8605
D_00020	D_00084	23.724	11233
D_00020	D_00114	18.932	12329
D_00020	D_00193	13.524	7740
D_00020	D_00149	21.901	14169
D_00020	D_00045	8.759	3685
D_00020	D_00261	24.697	12165
D_00020	D_00125	19.221	12076
D_00020	D_00147	29.384	16864
D_00020	D_00065	16.708	8187
D_00020	D_00205	21.012	8894
D_00020	D_00234	35.556	21875
D_00020	D_00077	21.117	9801
D_00020	D_00188	15.079	8479
D_00020	D_00296	18.114	7953
D_00020	D_00174	14.312	11277
D_00020	D_00028	13.710	5066
D_00020	D_00294	22.107	10029
D_00020	D_00152	27.149	15850
D_00020	D_00107	14.924	10686
D_00020	D_00100	13.962	9952
D_00020	D_00113	18.694	11720
D_00020	D_00078	18.223	8996
D_00020	D_00206	19.992	8724
D_00020	D_00256	29.320	14434
D_00020	D_00067	20.277	9612
D_00020	D_00176	17.160	13104
D_00020	D_00232	34.898	17491
D_00020	D_00075	17.175	8244
D_00020	D_00129	20.035	8977
D_00020	D_00039	8.005	3135
D_00020	D_00138	28.656	22463
D_00020	D_00004	8.030	4975
D_00020	D_00240	34.164	19871
D_00020	D_00171	13.899	11383
D_00020	D_00131	17.978	11619
D_00020	D_00050	8.287	3653
D_00020	D_00002	13.048	5288
D_00020	D_00090	15.471	7450
D_00020	D_00153	29.392	16778
D_00020	D_00007	4.353	1597
D_00020	D_00148	26.962	20482
D_00020	D_00155	23.954	20147
D_00020	D_00038	9.539	3340
D_00020	D_00111	27.087	15425
D_00020	D_00105	16.075	10405
D_00020	D_00016	6.041	2666
D_00020	D_00276	24.751	11678
D_00020	D_00046	9.104	3609
D_00020	D_00058	9.611	3352
D_00020	D_00196	12.110	10576
D_00020	D_00177	17.517	13838
D_00020	D_00001	7.953	3133
D_00020	D_00063	21.616	10119
D_00020	D_00157	35.946	25781
D_00020	D_00246	32.939	18767
D_00020	D_00116	16.896	11462
D_00020	D_00172	11.940	6988
D_00020	D_00118	19.734	12624
D_00020	D_00290	15.570	7009
D_00020	D_00053	8.150	3508
D_00020	D_00295	16.625	7192
D_00020	D_00022	9.705	4402
D_00020	D_00212	27.006	10990
D_00020	D_00249	27.449	13315
D_00020	D_00281	24.531	12381
D_00020	D_00227	34.068	21277
D_00020	D_00210	26.573	11321
D_00020	D_00244	30.107	12573
D_00020	D_00282	20.536	9253
D_00020	D_00141	24.762	15189
D_00020	D_00179	13.231	8052
D_00020	D_00136	25.858	20240
D_00020	D_00237	36.362	20029
D_00020	D_00091	18.696	8974
D_00020	D_00194	14.310	11781
D_00020	D_00092	22.557	11360
D_00020	D_00137	28.423	21812
D_00020	D_00199	20.459	8795
D_00020	D_00021	10.129	4214
D_00020	D_00076	23.494	11251
D_00020	D_00231	27.125	13187
D_00020	D_00119	15.309	11345
D_00020	D_00284	15.442	7592
D_00020	D_00278	29.732	30413
D_00020	D_00079	21.683	10964
D_00020	D_00027	6.712	2592
D_00020	D_00104	25.875	15217
D_00020	D_00170	14.025	11617
D_00020	D_00230	29.007	13815
D_00020	D_00123	27.761	16776
D_00020	D_00225	21.272	9360
D_00020	D_00221	21.218	9455
D_00020	D_00216	23.528	10266
D_00020	D_00178	14.992	11963
D_00020	D_00167	22.206	14215
D_00020	D_00051	3.924	1815
D_00020	D_00133	18.641	11967
D_00020	D_00030	2.776	1128
D_00020	D_00042	7.705	3305
D_00020	D_00060	15.905	7751
D_00020	D_00236	30.527	27706
D_00020	D_00110	19.474	12259
D_00020	D_00041	8.744	2947
D_00020	D_00064	22.766	11544
D_00020	D_00186	11.774	6746
D_00020	D_00265	24.143	21342
D_00020	D_00245	35.177	21614
D_00020	D_00182	14.956	12682
D_00020	D_00263	28.308	13995
D_00020	D_00190	17.050	13650
D_00020	D_00191	15.389	12163
D_00020	D_00085	22.195	10967
D_00020	D_00052	8.060	3493
D_00020	D_00081	17.439	8383
D_00020	D_00195	13.101	11071
D_00020	D_00184	16.779	14442
D_00020	D_00297	12.883	6137
D_00020	D_00006	9.142	3882
D_00020	D_00101	16.510	6489
D_00020	D_00005	12.214	4644
D_00020	D_00057	2.144	830
D_00020	D_00093	21.595	9753
D_00020	D_00145	26.622	20440
D_00020	D_00198	21.598	9265
D_00020	D_00288	14.644	6693
D_00020	D_00192	13.453	7940
D_00020	D_00017	9.824	4368
D_00020	D_00036	4.397	1453
D_00020	D_00204	27.938	11208
D_00020	D_00043	8.606	3483
D_00020	D_00252	26.691	13468
D_00020	D_00122	17.779	11279
D_00020	D_00102	18.232	11941
D_00020	D_00181	15.747	13141
D_00020	D_00197	16.584	13271
D_00020	D_00126	24.560	14720
D_00020	D_00023	12.952	5039
D_00020	D_00146	24.475	19523
D_00020	D_00008	6.358	2832
D_00020	D_00164	24.145	18804
D_00020	D_00285	20.097	8709
D_00020	D_00134	16.667	11664
D_00020	D_00080	23.595	11607
D_00020	D_00207	19.482	8345
D_00020	D_00219	23.524	10334
D_00020	D_00173	16.656	13519
D_00020	D_00109	25.894	16474
D_00020	D_00257	26.957	22314
D_00020	D_00132	21.327	8942
D_00020	D_00003	7.105	2762
D_00020	D_00185	14.522	11868
D_00020	D_00087	23.058	11598
D_00020	D_00140	20.702	17960
D_00020	D_00250	31.199	27800
D_00020	D_00203	22.004	9768
D_00020	D_00243	26.721	13145
D_00020	D_00034	10.133	4625
D_00020	D_00287	18.108	7826
D_00020	D_00098	13.219	9656
D_00020	D_00070	18.171	9024
D_00020	D_00274	24.233	21245
D_00020	D_00213	21.440	9490
D_00020	D_00254	23.919	12002
D_00020	D_00258	30.184	24653
D_00020	D_00298	17.171	7732
D_00020	D_00277	25.281	21755
D_00020	D_00025	11.514	4765
D_00020	D_00096	16.838	8139
D_00020	D_00073	20.615	10325
D_00020	D_00037	9.172	2979
D_00020	D_00124	19.988	12191
D_00020	D_00086	20.691	10427
D_00020	D_00273	28.874	23826
D_00020	D_00209	26.397	10387
D_00020	D_00289	16.689	7190
D_00020	D_00300	19.976	8857
D_00020	D_00224	28.800	11418
D_00020	D_00108	19.250	12887
D_00020	D_00228	35.216	17774
D_00020	D_00270	27.439	13384
D_00020	D_00115	13.674	5520
D_00020	D_00154	23.678	14850
D_00020	D_00089	22.836	11377
D_00020	D_00026	7.490	3398
D_00020	D_00272	28.012	14088
D_00020	D_00056	11.236	4732
D_00020	D_00029	8.301	3111
D_00020	D_00229	27.321	13275
D_00020	D_00233	27.300	25821
D_00020	D_00071	16.129	7825
D_00020	D_00024	8.220	5070
D_00020	D_00220	26.218	10718
D_00020	D_00160	26.470	20388
D_00020	D_00068	18.530	9030
D_00020	D_00144	26.579	14520
D_00020	D_00035	8.433	3243
D_00020	D_00040	9.867	3410
D_00020	D_00011	9.582	4070
D_00020	D_00211	23.513	10083
D_00020	D_00222	23.153	10308
D_00020	D_00218	23.647	10441
D_00020	D_00247	28.862	13613
D_00020	D_00127	17.956	11628
D_00020	D_00033	7.829	2975
D_00020	D_00048	7.077	2690
D_00020	D_00175	14.374	11460
D_00020	D_00158	27.787	14828
D_00020	D_00066	19.865	9674
D_00020	D_00055	3.454	1587
D_00020	Depot	12.653	5951
D_00020	D_00223	25.392	10732
D_00020	D_00168	16.208	13377
D_00020	D_00049	11.755	5546
D_00113	D_00139	27.377	13032
D_00113	D_00117	5.351	2055
D_00113	D_00088	23.863	9564
D_00113	D_00214	21.019	10577
D_00113	D_00267	25.809	15971
D_00113	D_00269	28.711	20549
D_00113	D_00156	22.042	15193
D_00113	D_00264	30.347	21212
D_00113	D_00239	21.187	12745
D_00113	D_00235	29.845	18415
D_00113	D_00074	25.065	14005
D_00113	D_00226	22.329	14403
D_00113	D_00251	22.791	13613
D_00113	D_00059	24.544	10219
D_00113	D_00151	23.411	16322
D_00113	D_00012	14.946	5201
D_00113	D_00286	21.232	7919
D_00113	D_00266	31.147	21761
D_00113	D_00044	15.719	5413
D_00113	D_00019	14.502	5319
D_00113	D_00121	13.748	5287
D_00113	D_00094	24.205	10028
D_00113	D_00014	13.460	4438
D_00113	D_00112	3.918	1406
D_00113	D_00200	20.720	6685
D_00113	D_00268	28.315	20465
D_00113	D_00010	14.881	5336
D_00113	D_00128	5.626	1552
D_00113	D_00120	7.889	3101
D_00113	D_00099	6.612	2283
D_00113	D_00083	22.021	8862
D_00113	D_00013	15.148	5423
D_00113	D_00280	32.136	22237
D_00113	D_00201	15.833	5455
D_00113	D_00260	24.043	15222
D_00113	D_00180	25.919	16399
D_00113	D_00062	21.086	8557
D_00113	D_00032	17.620	9726
D_00113	D_00283	21.134	7870
D_00113	D_00143	29.899	21408
D_00113	D_00163	29.784	21806
D_00113	D_00271	28.937	20697
D_00113	D_00293	18.637	6425
D_00113	D_00183	27.151	17089
D_00113	D_00275	29.339	19299
D_00113	D_00082	25.039	10532
D_00113	D_00162	25.933	12164
D_00113	D_00259	34.420	23612
D_00113	D_00130	4.854	1688
D_00113	D_00031	19.604	7466
D_00113	D_00159	24.708	11521
D_00113	D_00106	7.074	2686
D_00113	D_00166	29.807	13956
D_00113	D_00135	7.812	2743
D_00113	D_00054	12.165	4386
D_00113	D_00015	16.598	5586
D_00113	D_00069	28.943	12421
D_00113	D_00238	19.510	12060
D_00113	D_00248	21.764	14374
D_00113	D_00187	23.896	15571
D_00113	D_00150	30.145	14314
D_00113	D_00009	11.070	4015
D_00113	D_00253	26.309	16470
D_00113	D_00018	8.865	3467
D_00113	D_00189	26.287	20147
D_00113	D_00217	21.561	7602
D_00113	D_00095	25.854	9649
D_00113	D_00103	9.634	3534
D_00113	D_00047	15.904	9041
D_00113	D_00242	21.908	11546
D_00113	D_00169	28.732	22843
D_00113	D_00291	20.409	12488
D_00113	D_00255	27.327	16580
D_00113	D_00142	26.749	20345
D_00113	D_00161	29.930	22001
D_00113	D_00262	35.313	24223
D_00113	D_00202	16.686	5462
D_00113	D_00292	22.583	8525
D_00113	D_00215	22.293	8140
D_00113	D_00061	23.391	13290
D_00113	D_00279	30.670	19734
D_00113	D_00165	22.699	17552
D_00113	D_00299	19.231	6787
D_00113	D_00208	20.472	6874
D_00113	D_00241	24.153	12648
D_00113	D_00097	25.028	14117
D_00113	D_00072	21.871	8879
D_00113	D_00084	28.525	12014
D_00113	D_00114	5.404	1925
D_00113	D_00193	26.123	16394
D_00113	D_00149	24.181	11438
D_00113	D_00045	18.087	6984
D_00113	D_00261	27.460	15578
D_00113	D_00125	9.009	2936
D_00113	D_00147	25.416	18294
D_00113	D_00065	22.181	9098
D_00113	D_00205	22.333	7928
D_00113	D_00234	23.765	16494
D_00113	D_00077	25.918	10582
D_00113	D_00188	27.679	17133
D_00113	D_00296	19.865	7100
D_00113	D_00174	26.911	19931
D_00113	D_00028	8.616	3080
D_00113	D_00294	20.617	12451
D_00113	D_00152	24.376	18080
D_00113	D_00107	4.113	1511
D_00113	D_00100	8.365	3168
D_00113	D_00078	22.541	9270
D_00113	D_00206	21.313	7758
D_00113	D_00256	24.631	15260
D_00113	D_00067	25.716	10516
D_00113	D_00176	29.760	21758
D_00113	D_00232	23.107	12110
D_00113	D_00075	23.026	9475
D_00113	D_00129	8.258	3399
D_00113	D_00039	15.695	9143
D_00113	D_00138	21.981	18383
D_00113	D_00004	16.558	9322
D_00113	D_00020	18.336	10047
D_00113	D_00240	22.372	14490
D_00113	D_00171	26.499	20037
D_00113	D_00131	3.043	972
D_00113	D_00050	17.615	6952
D_00113	D_00002	9.113	3005
D_00113	D_00090	21.322	8681
D_00113	D_00153	26.619	18803
D_00113	D_00007	17.978	9745
D_00113	D_00148	31.169	14610
D_00113	D_00155	30.925	23823
D_00113	D_00038	18.151	10075
D_00113	D_00111	13.642	4723
D_00113	D_00105	6.289	1849
D_00113	D_00016	13.640	4998
D_00113	D_00276	29.395	16783
D_00113	D_00046	17.736	6416
D_00113	D_00058	18.223	10087
D_00113	D_00196	24.709	19230
D_00113	D_00177	28.233	13162
D_00113	D_00001	15.071	8715
D_00113	D_00063	25.982	9483
D_00113	D_00157	30.340	20275
D_00113	D_00246	21.147	13386
D_00113	D_00116	3.949	1171
D_00113	D_00172	24.539	15642
D_00113	D_00118	6.206	2220
D_00113	D_00290	18.360	6579
D_00113	D_00053	17.102	6646
D_00113	D_00295	19.502	6943
D_00113	D_00022	18.773	7560
D_00113	D_00212	14.826	5011
D_00113	D_00249	21.019	13038
D_00113	D_00281	25.923	14590
D_00113	D_00227	22.276	15896
D_00113	D_00210	16.737	5981
D_00113	D_00244	21.364	11538
D_00113	D_00282	21.457	12988
D_00113	D_00141	25.761	18495
D_00113	D_00179	25.830	16706
D_00113	D_00136	29.928	21412
D_00113	D_00237	24.571	14648
D_00113	D_00091	23.870	9832
D_00113	D_00194	26.910	20435
D_00113	D_00092	23.315	13252
D_00113	D_00137	26.723	20101
D_00113	D_00199	12.364	4436
D_00113	D_00021	10.352	3684
D_00113	D_00076	28.295	12032
D_00113	D_00231	20.479	12689
D_00113	D_00119	8.269	3204
D_00113	D_00284	19.768	7944
D_00113	D_00278	34.187	23398
D_00113	D_00079	22.419	12690
D_00113	D_00027	14.578	8548
D_00113	D_00104	12.852	4792
D_00113	D_00170	26.625	20271
D_00113	D_00230	22.363	13445
D_00113	D_00123	15.385	6476
D_00113	D_00225	21.593	11363
D_00113	D_00221	21.495	12761
D_00113	D_00216	18.440	6264
D_00113	D_00178	27.591	20617
D_00113	D_00167	24.486	11484
D_00113	D_00051	17.012	6003
D_00113	D_00133	1.206	225
D_00113	D_00030	18.985	11948
D_00113	D_00042	14.668	5319
D_00113	D_00060	21.755	8982
D_00113	D_00236	26.956	17078
D_00113	D_00110	4.351	972
D_00113	D_00041	17.356	9682
D_00113	D_00064	24.158	13753
D_00113	D_00186	24.373	15400
D_00113	D_00265	28.798	19330
D_00113	D_00245	23.386	16233
D_00113	D_00182	27.155	12745
D_00113	D_00263	23.890	15142
D_00113	D_00190	27.387	12779
D_00113	D_00191	27.413	12920
D_00113	D_00085	25.574	14571
D_00113	D_00052	17.012	6631
D_00113	D_00081	22.613	9241
D_00113	D_00195	25.700	19725
D_00113	D_00184	29.378	23096
D_00113	D_00297	16.564	6284
D_00113	D_00006	17.526	6381
D_00113	D_00101	5.181	1458
D_00113	D_00005	8.258	3367
D_00113	D_00057	19.083	12015
D_00113	D_00093	25.912	10027
D_00113	D_00145	28.385	19563
D_00113	D_00198	22.603	10849
D_00113	D_00288	18.130	6766
D_00113	D_00192	26.053	16594
D_00113	D_00017	10.703	4097
D_00113	D_00036	18.022	9601
D_00113	D_00204	15.757	5229
D_00113	D_00043	12.767	4321
D_00113	D_00252	21.390	14192
D_00113	D_00122	4.951	1225
D_00113	D_00102	4.704	1537
D_00113	D_00181	26.547	12417
D_00113	D_00197	29.183	21925
D_00113	D_00126	11.638	4339
D_00113	D_00023	7.928	3140
D_00113	D_00146	29.029	21482
D_00113	D_00008	15.310	5970
D_00113	D_00164	31.831	18699
D_00113	D_00285	22.439	13144
D_00113	D_00134	8.863	3141
D_00113	D_00080	23.485	15078
D_00113	D_00207	20.803	7379
D_00113	D_00219	18.778	6433
D_00113	D_00173	26.993	12648
D_00113	D_00109	13.518	6174
D_00113	D_00257	30.245	21097
D_00113	D_00132	7.702	2537
D_00113	D_00003	16.164	8967
D_00113	D_00185	27.121	20522
D_00113	D_00087	24.635	14035
D_00113	D_00140	28.389	17855
D_00113	D_00250	29.599	18374
D_00113	D_00203	20.697	6856
D_00113	D_00243	19.429	12092
D_00113	D_00034	14.148	5453
D_00113	D_00287	19.039	6329
D_00113	D_00098	6.324	2311
D_00113	D_00070	22.489	9298
D_00113	D_00274	28.683	19112
D_00113	D_00213	21.019	10577
D_00113	D_00254	26.682	15415
D_00113	D_00258	33.269	22983
D_00113	D_00298	19.961	7302
D_00113	D_00277	29.936	19743
D_00113	D_00025	7.892	2832
D_00113	D_00096	21.981	8957
D_00113	D_00073	23.663	13308
D_00113	D_00037	17.784	9714
D_00113	D_00124	5.642	1671
D_00113	D_00086	23.051	13066
D_00113	D_00273	31.959	22156
D_00113	D_00209	14.216	4408
D_00113	D_00289	19.480	6760
D_00113	D_00300	22.766	8427
D_00113	D_00224	16.619	5439
D_00113	D_00108	7.033	2709
D_00113	D_00228	23.425	12393
D_00113	D_00270	25.185	15838
D_00113	D_00115	6.862	2584
D_00113	D_00154	25.959	12119
D_00113	D_00089	26.098	15206
D_00113	D_00026	16.442	6536
D_00113	D_00272	23.323	14914
D_00113	D_00056	8.506	3051
D_00113	D_00029	15.595	8921
D_00113	D_00229	20.199	12539
D_00113	D_00233	23.391	15174
D_00113	D_00071	21.669	8821
D_00113	D_00024	16.748	9417
D_00113	D_00220	14.038	4739
D_00113	D_00160	30.677	14516
D_00113	D_00068	23.844	9665
D_00113	D_00144	27.422	17474
D_00113	D_00035	15.551	8825
D_00113	D_00040	16.985	8992
D_00113	D_00011	10.588	3841
D_00113	D_00211	20.472	6874
D_00113	D_00222	20.297	10699
D_00113	D_00218	20.191	12713
D_00113	D_00247	22.432	13336
D_00113	D_00127	5.162	1618
D_00113	D_00033	15.666	8882
D_00113	D_00048	14.943	8646
D_00113	D_00175	26.973	20114
D_00113	D_00158	26.671	16674
D_00113	D_00066	25.039	10532
D_00113	D_00055	16.543	5775
D_00113	Depot	16.139	6024
D_00113	D_00223	17.310	5866
D_00113	D_00168	26.545	12506
D_00113	D_00049	15.241	5619
D_00180	D_00139	26.404	18687
D_00180	D_00117	28.055	17196
D_00180	D_00088	16.129	8357
D_00180	D_00214	28.516	14092
D_00180	D_00267	23.371	18899
D_00180	D_00269	20.202	14861
D_00180	D_00156	35.153	24244
D_00180	D_00264	22.161	15878
D_00180	D_00239	27.650	21955
D_00180	D_00235	26.344	20837
D_00180	D_00074	22.700	12252
D_00180	D_00226	23.035	19005
D_00180	D_00251	26.953	20715
D_00180	D_00059	20.922	10503
D_00180	D_00151	34.549	22100
D_00180	D_00012	19.971	10505
D_00180	D_00286	22.236	10795
D_00180	D_00266	22.961	16427
D_00180	D_00044	19.077	10019
D_00180	D_00019	18.783	10003
D_00180	D_00121	37.048	20605
D_00180	D_00094	15.003	8299
D_00180	D_00014	22.079	10381
D_00180	D_00112	27.724	16703
D_00180	D_00200	29.559	23172
D_00180	D_00268	16.062	13063
D_00180	D_00010	21.353	11164
D_00180	D_00128	24.885	15243
D_00180	D_00120	23.381	14655
D_00180	D_00099	31.825	17823
D_00180	D_00083	19.826	9898
D_00180	D_00013	19.372	10478
D_00180	D_00280	23.950	16903
D_00180	D_00201	35.320	25607
D_00180	D_00260	21.605	18150
D_00180	D_00062	17.356	8796
D_00180	D_00032	19.371	10272
D_00180	D_00283	22.664	11118
D_00180	D_00143	29.421	20998
D_00180	D_00163	23.493	17302
D_00180	D_00271	16.161	13033
D_00180	D_00293	24.296	12020
D_00180	D_00183	2.351	1011
D_00180	D_00275	16.737	13336
D_00180	D_00082	15.606	8311
D_00180	D_00162	28.362	19520
D_00180	D_00259	26.234	18278
D_00180	D_00130	28.660	16985
D_00180	D_00031	14.129	7160
D_00180	D_00159	30.422	20076
D_00180	D_00106	23.014	14280
D_00180	D_00166	26.100	18244
D_00180	D_00135	24.528	14725
